"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"KIFBP",727.422037345374,8.93808851977077e-06,0.182236528631507,1.60691778191525,0.108072405113034,0.641923565095773,"Stable"
"TAF6",613.100114352631,-1.22930570612372e-05,0.293350321333238,0.822347469282536,0.410879167375303,0.878001253232211,"Stable"
"CDKAL1",718.119729613478,4.35057043798627e-06,0.157008938271254,1.05335241028119,0.292179506691568,0.828009639493517,"Stable"
"KCTD17",681.9661177693,3.42920959176275e-06,0.509577371129947,1.8742512714457,0.0608958003547041,0.530630973327165,"Stable"
"KLHL8",716.153092243597,-1.66409750180411e-06,0.285800952663692,-0.45554288618455,0.648718721529336,0.945852850331988,"Stable"
"PKD2",545.230005813967,1.30865867576247e-06,0.338779775004936,0.426687756268582,0.669606769604574,0.948960256937162,"Stable"
"PRDM4",686.242587980435,1.13278123727424e-06,0.15308452869579,0.510508063076225,0.609695567181829,0.937726068590418,"Stable"
"PROSER1",676.169940071675,-2.3738412279224e-06,0.224931807215467,-0.510949773533024,0.609386227112522,0.937726068590418,"Stable"
"SLC10A3",521.290314045771,-9.90392659192812e-06,0.231596412537261,0.715374701343314,0.474377540596936,0.897882779652746,"Stable"
"BTG3",699.394949576814,4.98248274135065e-06,0.241395746903187,1.76469295340692,0.0776153835153499,0.575747717752112,"Stable"
"BRCC3",644.077860453933,1.60831882346463e-06,0.230655482615791,0.355928820396128,0.721893871753198,0.959020870616782,"Stable"
"CD248",592.44335366535,2.42530390410436e-06,0.312182882369011,0.739155885761072,0.459812344699231,0.894626329904967,"Stable"
"UBXN10",890.107029839599,-2.2058288677506e-06,0.647358333292216,-1.31389528091781,0.188881447013464,0.752372231572294,"Stable"
"PRDM2",728.436642078778,3.54516071103002e-06,0.262492060694064,0.376731272502683,0.70637332017011,0.954639465744499,"Stable"
"ARHGAP26",636.587573441406,-7.66968372770425e-07,0.274891065932885,0.173803226486121,0.862020108619969,0.982000183075773,"Stable"
"FASTKD1",752.42278106974,3.84132400976426e-06,0.232232658750648,0.870717507208048,0.383908416901707,0.865399101835114,"Stable"
"NCAPD3",652.902048627519,7.86963806655878e-06,0.178442936510808,0.0306232291109882,0.975570016683837,0.998137246330667,"Stable"
"MPG",754.666589608066,1.55103099587053e-06,0.194356776494634,0.288690030355219,0.77281859264898,0.967688576827189,"Stable"
"BDH2",734.514218249776,-0.738832148896679,0.343391203745258,-3.06062033317905,0.00220878983537883,0.136654750906122,"Stable"
"SH3RF1",662.920449253166,3.59891924894153e-06,0.397910914083581,0.963377323957951,0.335358201779175,0.850769425590547,"Stable"
"CNTNAP2",838.418101955402,2.18521355887944e-06,0.73157265486942,1.80988889373508,0.0703130187917811,0.557523849282354,"Stable"
"MTMR11",597.990391781087,4.78856253069465e-06,0.435458764944962,2.24533207760002,0.0247468222311453,0.375729696892047,"Stable"
"PPP2R5B",722.421659796363,1.05209638870847e-06,0.186595364320509,0.186879431121047,0.851755166667265,0.979563285657982,"Stable"
"PAXBP1",644.836578308427,6.62354588331918e-06,0.206957752564028,1.3493742874469,0.177216775378131,0.743035280529155,"Stable"
"ZNF621",640.409657977653,3.23926132261507e-06,0.206350732163073,0.810930147739018,0.417405786095782,0.880041886914555,"Stable"
"GRK5",691.155398760808,-3.16470165212709e-06,0.239157054313075,-0.292890757802431,0.769605653439958,0.967683355588764,"Stable"
"TM4SF20",45.4717150665626,-3.95145105722974e-07,1.10693249651769,-1.20972484016949,0.226384494880694,0.779010848904267,"Stable"
"MIOS",750.335384249242,4.99733456193072e-06,0.216532776838748,1.05929606654848,0.289464965777315,0.826185800965772,"Stable"
"PHYHD1",789.182631605767,3.86825985608548e-07,0.551595555194637,0.199762784159176,0.841666108563923,0.979563285657982,"Stable"
"STK38L",611.403483880232,-1.03217363487273e-05,0.296759907348522,0.290818336490349,0.771190260690191,0.967688576827189,"Stable"
"LINC01348",827.56688770522,-7.44904773555475e-06,0.546137736087402,-0.834287441648468,0.404119026882237,0.874559788147737,"Stable"
"EYA3",683.850771865999,-2.3552801100716e-06,0.176473153150784,-0.399088066342151,0.68982831507814,0.952162957050239,"Stable"
"FBXO32",611.365264396417,5.11944131061141e-07,0.405577363010686,0.196032722291096,0.844584554176558,0.979563285657982,"Stable"
"NUDT19",656.392729997472,3.15935341928626e-06,0.311095809761799,0.96916369488926,0.332463521925219,0.849144036830526,"Stable"
"DDHD2",633.5649511362,-4.17923560926553e-07,0.302485686244746,-0.12397735009077,0.901333208696614,0.985936292466181,"Stable"
"CWC27",752.887728239403,-5.65083604955647e-06,0.210205735985811,1.40203282513267,0.160905444777038,0.722048093251675,"Stable"
"DENND6A",714.21412519616,6.40991911572483e-06,0.115719961474206,0.715880758232141,0.474064980672244,0.897882779652746,"Stable"
"BMPR1A",715.579719318976,7.32049379307419e-06,0.22274314545342,1.62049403184273,0.105126195326286,0.637743385299427,"Stable"
"BLOC1S5",723.711820044395,9.7107175807135e-06,0.189337252589076,1.82546118547964,0.0679314633624992,0.549406815349942,"Stable"
"PDGFD",411.632215007916,3.28015097211636e-06,0.432285395508413,-0.559809363137742,0.575609476436454,0.92962300845842,"Stable"
"FAM219A",690.31055637275,1.13712830708565e-05,0.179730415274205,2.03218583310463,0.0421348465451189,0.466269615928902,"Stable"
"CAMTA2",659.534518695222,6.31234216556096e-07,0.252967929723459,0.150717622138272,0.880198471577548,0.984438422829278,"Stable"
"MAP4K2",724.358514389763,-5.72190228007566e-07,0.231693878624683,-0.130086341165275,0.896498116461931,0.985854768711449,"Stable"
"ELL",677.467895826735,-1.65630029192362e-06,0.14745211518341,-0.235846006571221,0.813552166873341,0.974744186861216,"Stable"
"KDM1B",754.322218181081,0.479571742092228,0.253296069021576,2.96783064925279,0.00299909519584213,0.156655082253103,"Stable"
"SMIM24",1156.62516400019,4.30597903033491e-07,0.988641613477177,0.412559483309082,0.679929391298042,0.951083526605527,"Stable"
"SNX7",675.159314829071,-8.26346029982722e-07,0.429737392804144,-0.342084644488102,0.732287193048438,0.960366958956677,"Stable"
"EFEMP2",594.345886004035,-3.7806355030637e-06,0.392945039464482,-0.898592104310207,0.368869965882864,0.862006080320528,"Stable"
"FLYWCH2",802.986653754753,8.18258410983239e-06,0.325821577626863,-0.755932388292686,0.449689734011038,0.89148474463953,"Stable"
"AP5S1",717.780455347262,6.29985369413222e-07,0.195569875502213,0.115966606681922,0.907679007201092,0.986860635910631,"Stable"
"BX255925.3",693.291321458535,1.01032351724425e-06,0.305691327382708,-0.597992106861569,0.549845199775329,0.922344052803032,"Stable"
"INTS4",667.097491862815,1.98273758659022e-05,0.139446166870977,2.79387064660646,0.00520813068041842,0.197917871529806,"Stable"
"NAPEPLD",701.89519742976,4.44822128760297e-06,0.213880013539138,0.92852834784288,0.353133570109255,0.858319045832572,"Stable"
"TGS1",696.125906228383,6.27190792153364e-06,0.222079389821123,1.37540837956834,0.169004872561921,0.732148002526815,"Stable"
"SOWAHA",745.583708212672,3.32683565355831e-06,0.44019509658341,1.50724439842177,0.131748023735077,0.680205148170216,"Stable"
"FMNL3",538.812160582378,-2.12020641767191e-06,0.253857355017078,-0.514364079030255,0.60699746847786,0.937726068590418,"Stable"
"SNTB2",627.318764625374,1.91496411559824e-06,0.212586740270263,-0.614231382207254,0.539062438456295,0.918580827378473,"Stable"
"FAM83D",666.561182878738,3.19166780656889e-06,0.414252509158748,1.34212147129192,0.179556613097304,0.745550713070238,"Stable"
"CTBP1-DT",669.917927635856,4.78583666285107e-06,0.196618931734703,0.91632246176899,0.359497790293814,0.858926837204212,"Stable"
"OXSM",716.361691303367,1.65254500586171e-06,0.16705861019301,-0.0306568628780434,0.975543193414348,0.998137246330667,"Stable"
"GPSM1",675.96613319699,9.25985402846638e-07,0.548775681659291,0.49320298585027,0.621869168346253,0.939238429230254,"Stable"
"COQ7",704.992602154086,6.05557622304563e-06,0.15430974905473,0.907218815911213,0.364291095487178,0.860379036764678,"Stable"
"GPR155",916.505098025697,-8.72715834724721e-07,0.324509192743102,-0.34596288531431,0.729370607571214,0.960057039944398,"Stable"
"AK6",787.625207345835,4.56150471998149e-06,0.26509524713438,1.1956218721697,0.231844152156246,0.784493501749657,"Stable"
"SFRP5",30.2744000823981,6.28627512973012e-07,1.13526143471927,1.18188521040969,0.237251251070714,0.789110351824292,"Stable"
"HLTF",700.880730775031,1.85942218822383e-06,0.498420197466413,0.927084989236454,0.353882409156762,0.858466378667538,"Stable"
"ZCCHC17",693.572260472191,-2.07777413333797e-06,0.239034569704277,-0.185919686338739,0.85250774388773,0.979633822807882,"Stable"
"LRFN3",736.487021248439,-1.30993228593128e-06,0.252563917420455,-0.319147233594331,0.749614867685067,0.962979541535307,"Stable"
"ARHGEF3",671.101948681221,9.64809306430679e-08,0.465874380805796,0.0373459192245295,0.97020919276361,0.997466698586366,"Stable"
"WDR90",602.097686869803,5.17699308057555e-06,0.215362220442681,1.09301344159109,0.274387898106804,0.816801805668996,"Stable"
"PARG",685.538687569176,-6.92836599395645e-07,0.170997708275095,1.05966772796792,0.28929578954273,0.825979951844566,"Stable"
"HTRA2",693.359977695079,5.98967179132046e-06,0.193916432911068,1.13643861123828,0.255773044064291,0.804824484403354,"Stable"
"AC113935.1",663.062971364013,4.19987383356544e-06,0.281435174234569,1.16984027673487,0.242065251816126,0.793116228291792,"Stable"
"EZH2",601.723037582981,1.41982656516585e-06,0.280940315241581,0.195656603192099,0.844878953450791,0.979563285657982,"Stable"
"ENTPD1",579.880326655934,-3.32146841300984e-06,0.223857664670243,-0.70786909022041,0.479026556288795,0.89860960472915,"Stable"
"CDT1",660.752048961832,-3.18662045985348e-07,0.445335459808395,-0.140820823616485,0.888011492125691,0.985758093692779,"Stable"
"NOP9",713.997865299469,2.29730335926012e-06,0.186143566366421,0.411276189495309,0.68087002686522,0.951083526605527,"Stable"
"PBX1",526.832234294624,-1.01160905902312e-05,0.477058116950897,-3.33903437410859,0.000840701605812867,0.0850448654622673,"Stable"
"IFT20",633.362673214088,-7.56208739420296e-06,0.181878941289797,-1.29940298564769,0.1938056676019,0.755979354949605,"Stable"
"ATF1",685.164438437164,6.87844889099875e-06,0.145842983807901,0.973595917417981,0.330257214223735,0.847484506969674,"Stable"
"TEX10",670.847156472722,-1.41079376571877e-06,0.200341089252399,0.518265381775183,0.604273122840108,0.937726068590418,"Stable"
"IER3",578.861367381544,3.08426931834133e-06,0.476600083592009,1.5248774983494,0.127289655277341,0.673402262353069,"Stable"
"TYW3",731.038018674146,5.08905824401646e-06,0.19657279004935,1.34760353965944,0.177785931510563,0.743402715419354,"Stable"
"KIN",625.515658831874,-1.62997079825089e-06,0.178402674470051,-0.280247243509583,0.779287823124135,0.968505774239253,"Stable"
"RNASEH2B",687.69379875335,-2.88382205472571e-06,0.243591185519318,-0.849343440733365,0.395690215200366,0.870393432894477,"Stable"
"FLRT3",637.793403180749,-4.27944454143035e-07,0.541037195277867,-0.225713162048594,0.821424520410985,0.976346913945747,"Stable"
"STARD8",590.085849875926,-9.6310265695223e-07,0.27933684452701,-0.260158311350741,0.794741659999892,0.97162170343757,"Stable"
"IDNK",779.824753633439,2.54685696340321e-06,0.303929916622328,-1.09460891428034,0.273688008547684,0.81653966736713,"Stable"
"PIK3CA",723.411543240224,3.62629660064735e-06,0.240109723218633,0.849451079853106,0.395630340446655,0.870393432894477,"Stable"
"SPRED1",504.01789028391,1.96407347099105e-06,0.259228699643506,0.4914279589171,0.623123793545734,0.93977224637157,"Stable"
"MPZL3",694.939922959393,3.37372262355455e-06,0.337561826686606,1.13273429039775,0.257325853046636,0.805047552047467,"Stable"
"FLVCR2",695.707728291753,5.1264329081111e-06,0.357696185192593,-0.821943670223129,0.411108957031624,0.878214988582783,"Stable"
"NDUFA9",647.336349899776,8.02511448324619e-06,0.27485839772034,-1.38345348713913,0.166525859843118,0.730372296614949,"Stable"
"CTC1",691.824015951206,-2.86904569081183e-05,0.218457525777232,0.578307856503836,0.563056291102505,0.926377580482367,"Stable"
"WDR77",701.968108610684,2.81672954426879e-06,0.240970122143554,0.658645112619105,0.510123686580399,0.907752048483389,"Stable"
"FBXO34",635.550792357356,-6.7499271136691e-05,0.227266742919787,0.432015306871483,0.665730288162821,0.948229610101496,"Stable"
"ZNF251",621.767564616948,1.20768395584645e-05,0.202131636202276,2.34859351827029,0.0188444663397942,0.335611675213027,"Stable"
"APBB1",735.742851465893,-1.02204300717708e-07,0.31102237725947,-0.0348337655493481,0.972212295946522,0.997912615128768,"Stable"
"FMNL2",607.696235606054,1.08596275384897e-06,0.486126930330555,0.513375696462094,0.607688542764631,0.937726068590418,"Stable"
"AHCYL2",685.409510381005,9.89179234483241e-07,0.263883117924313,0.11605278401668,0.907610708774636,0.986860635910631,"Stable"
"AC104461.1",761.32210067139,7.76323398320952e-07,0.528301394765051,0.394817412051377,0.692977643761642,0.95272708759461,"Stable"
"ICA1",546.548762460138,-2.06538663310289e-07,0.527755945199732,-0.11104560087697,0.911580186044713,0.986860635910631,"Stable"
"SCRN3",710.407509311772,6.01335006788649e-06,0.186975009450376,1.09833763030488,0.272057085908247,0.815417736384188,"Stable"
"FOXQ1",821.319864839536,-1.48060390688611e-06,0.804871557505825,-1.09799796776843,0.272205376673398,0.815539510204743,"Stable"
"RNF215",710.157123521716,8.85064712959153e-06,0.163564574743051,1.42089160656163,0.155348273470713,0.715701395593614,"Stable"
"RIC8B",658.338289445308,6.35748472665182e-07,0.234988825593811,0.275710194777056,0.782770664728413,0.96886700346986,"Stable"
"CASP9",641.966678683746,-6.57682465341046e-07,0.259948082578859,-0.166382584439073,0.86785587852916,0.982000183075773,"Stable"
"MEX3D",599.2488843287,5.93960149426211e-06,0.250127830352857,1.45348650520783,0.146088723827501,0.704068062218687,"Stable"
"TUSC3",650.671186685087,1.77540219526985e-06,0.608460697174216,-0.0723805228903649,0.94229908461588,0.992388534578676,"Stable"
"TCTN1",661.183581657702,3.77618666293517e-07,0.22226375766897,-0.245122543569783,0.806361548053606,0.9736751423761,"Stable"
"MCC",731.039060803444,-3.22375854501164e-06,0.418824731036942,-1.25558095722086,0.209267939123041,0.765094972062588,"Stable"
"AEBP2",610.347646650129,4.45986182513775e-06,0.192414313462951,0.833619529308512,0.404495417082161,0.874559788147737,"Stable"
"ZNF280D",644.779647847561,-7.18842306310181e-07,0.203455931610454,-0.142635536702214,0.886578030193553,0.985571570747322,"Stable"
"STARD13",715.994656760386,7.0727446320853e-08,0.323490395759514,0.0178261558791309,0.985777538699166,0.998446284034292,"Stable"
"FBXL12",671.301715945631,-1.92778875763676e-06,0.177887960861089,-0.329808516559899,0.741544651835628,0.960939731828826,"Stable"
"H4C9",748.15631259501,7.80712013471777e-06,0.310055472893867,2.53945628536256,0.0111024919119367,0.273316128097766,"Stable"
"PLAT",529.639650547898,4.98486594184764e-07,0.448110723451675,0.210870491003945,0.832988331128139,0.978069762025385,"Stable"
"SSH2",607.814242719612,5.62923210152219e-06,0.152338096793902,0.831713927451719,0.405570437392441,0.875352663096517,"Stable"
"BRPF1",641.762568686029,8.02559771293241e-06,0.161081844686946,1.26263795245732,0.206719321994928,0.764277228426393,"Stable"
"RNGTT",633.052877802415,-5.07903093650356e-06,0.214565306440381,-1.03130144224936,0.302399482221688,0.836062405125139,"Stable"
"LINC01419",463.752631460874,-1.21115744321529e-07,1.45474399207828,-0.181500749898011,0.855974544593767,0.980572844251892,"Stable"
"BBS4",670.893774646596,4.23985313314489e-06,0.197011673605291,0.812119164252637,0.416723257599587,0.880041886914555,"Stable"
"SCRN1",312.57090445537,3.8644103151718e-06,0.406900490469286,-0.994332388250927,0.320061072604458,0.844074257274724,"Stable"
"C1orf131",667.154860525882,1.59465677067932e-06,0.286708731792626,0.44026853328769,0.659742628271929,0.947230650741914,"Stable"
"PARP6",603.387279201924,1.20667167897603e-06,0.443689017426151,0.520439459452163,0.602757313440934,0.937611602728436,"Stable"
"CASD1",677.57856710306,1.11494247538663e-06,0.245232188559126,0.260928248667002,0.794147839949479,0.971522914666877,"Stable"
"EMP3",521.323467612464,-1.79411980245376e-05,0.374380868598938,-0.435817738550361,0.66296897275957,0.947743795000835,"Stable"
"FILIP1L",605.089749455932,-7.40344278222533e-06,0.396443087999137,-0.804546095051904,0.421081659383952,0.881315789847207,"Stable"
"FOXJ2",683.386590442004,2.18378840056733e-06,0.25107151299551,0.529721843140203,0.596304801013203,0.935626268632963,"Stable"
"BUD13",688.216810006877,7.68892694025899e-06,0.127846913996196,0.823429502137716,0.410263791829005,0.877491501554025,"Stable"
"NCEH1",301.559614962568,0.594943818004715,0.311493626494993,-1.02731900731891,0.304270275101745,0.836467007515501,"Stable"
"ALG6",646.178051690835,2.81886719297124e-05,0.178658942472688,1.41922468763839,0.155833520664845,0.715701395593614,"Stable"
"POLD4",624.34046142223,-2.06238978376359e-05,0.250884066680178,0.351268761599732,0.725386728203062,0.959542441501632,"Stable"
"NUDT8",837.239927484177,-7.17004247721684e-06,0.267595054435488,-1.78595627915354,0.0741063374341249,0.567981962290215,"Stable"
"KIF2A",648.927882286767,8.68636387510428e-05,0.201254972334164,1.9725699077454,0.0485445842883354,0.492919194906818,"Stable"
